,NAME,ADDRESS,STAR_AVG,STAR_DIST_DECENDING,REVIEW_TITLE,REVIEW_STAR,REVIEW,VISIT_DATE,WRITE_DATE,LANGUAGE
1932,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",대구 불로동 고분군,5.0,"대구 경북에서 경주를 제외하면 아마 가장 거대할 고분군이다.
묘의 주인이 누구인지를 알려지지 않았다는 점이 놀라운 점이지만, 거대 고분이 있는 것으로 봐선, 매우 높은 지위의 사람들의 무덤일 것으로 추축된다.
대구시에서 공원 및 산책로로 잘 조성해놓았다.",2016년 6월 • 개인,2017년 5월 7일 작성,한국어
1933,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",기분 좋아지는 수목원,4.0,봄은 봄대로 초록이 싱그럽고 가을 국화축제에 오면 더 좋은 수목원입니다. 도시락싸서 여유롭게 보낼수 있어요~~,2016년 3월 • 가족,2016년 6월 9일 작성,한국어
1934,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",불로동 고분 공원,4.0,"대구에서 녹음을 맛볼 수 있는 얼마 안되는 공간.
봄에는 노란색 꽃들이 흐드러지는 곳이라서 사진을 찍으러가는 맛이 있으며, 건물이 보이지 않는 곳이기도 하다.",2016년 6월 • 개인,2017년 5월 7일 작성,한국어
1935,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",걷기에 좋아요,5.0,"걷기에 너무너무 좋았어요. 그늘도 많고 다양한 생물, 식물이 서식하는 곳이에요. 가게가 많이 없으니 물은 꼭 가져가시고 사진찍기에도 아름다운 곳이 많습니다. 왕추천!",2016년 4월 • 커플,2016년 5월 29일 작성,한국어
1936,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",경주에 가지 않아도 볼 수 있는 고분군,5.0,"많은 사람들이 경주에 가야만 고분을 볼 수 있다고 생각하는데 대구에서도 볼 수 있다. 누구의 묘인지는 밝혀 지지 않았지만 아이들과 함께 자연, 역사 체험하기 좋은 곳",2016년 3월 • 가족,2016년 9월 29일 작성,한국어
1937,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",수목원!!,5.0,"모두들 도시락들고 놀러오더라구요. 저는 다른도시사람이라 처음가봤는데 수목원이 정말 잘 조성되어있습니다^^
우거진 숲속에서 맑은 공기 마시고 왔네요~",2016년 5월 • 친구,2016년 5월 10일 작성,한국어
1938,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",삼국시대 무덤군.,3.0,"무덤군입니다. 삼국시대로 추정되는 고분군이라고 하는데요.
대구에는 역사적인 건물, 근대 건물들도 많이 남아있어서 여행하기 정말 좋고
생각보다 더 만족스럽습니다.
그리고 이곳 불로동 고분군의 산책로 또한 잘 되어있어요.
데크 산책로로 깔끔하게 비교적 최근에 조성되었다고 하는데요. 걷기에 편하고 잔디밭
훼손도 안되고 좋았어요.",2016년 5월 • 가족,2016년 8월 18일 작성,한국어
1939,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",국화 꽃 축제때 아주 좋아요~,5.0,"가을이 되면 국화 꽃 축제를 합니다. 국화향이 너무 좋고~
수목원 한바퀴 쭉 돌면서 산책하면 힐링이 되죠~
무엇보다 ~ 무료로 이렇게 힐링 할 수 있다는것이 얼마나 좋나요.",2015년 10월 • 커플,2016년 5월 2일 작성,한국어
1940,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",그냥 고분 많은 곳,3.0,이런 곳을 어릴 때 학교에서 현장학습 식으로 많이 갔었는데 어른이 되어서도 항상 느끼지만 유서있는 역사현장을 스토리화 하는게 부족한 것 같다.,2015년 3월 • 커플,2016년 2월 23일 작성,한국어
1941,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",생태계공원,4.0,예전 쓰래기 매립장이었던 곳이 수목원으로 바뀌었습니다. 다양한 종류의 식물과 꽃이 있으며 산책하기에 상당히 좋습니다. 물도 흐르는 곳이 있고 편의점 같은 곳도 있어서 쉬기에도 좋습니다. 대구에서 인위적으로 만든 곳치고 가볼만한곳 같습니다.,2015년 6월 • 친구,2016년 4월 15일 작성,한국어
1942,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",대구의 특색있는 고분,5.0,"대구에는 팔공산을 제외하고는 특색있는 명소가 없는편인데, 고분공원은 도시에서 느낄수 있는 상당히 특이한 경험입니다. 고분의 사이즈는 그다지 크지 않지만, 꽤 많습니다.",2015년 2월 • 가족,2015년 11월 30일 작성,한국어
1943,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",봄에 방문하면 좋아요,5.0,"봄에 꽃나들이 하러 가족이나 커플 단위로 나들이가기 좋아요
주위에 까페도 잇어서 간단히 마실삼아 나갓다 올 수도 잇어요",2015년 5월,2016년 3월 29일 작성,한국어
1944,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",산책하기 좋아요,3.0,고분을 중심으로 산책로가 조성되어 있어서 산책하기 좋아요. 봄에는 유채꽃으로 덮인 고분군이 볼만합니다. 대신 막상 고분군에 가면 산책을 하는 것 외에는 그닥 할거리는 없어요. 버스정류장과도 가깝고 주변에 시장이 있어서 음식점도 많아요,2015년 4월 • 친구,2015년 10월 30일 작성,한국어
1945,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",대구에서 가장 잘 가꾸어진 정원,5.0,많은 종류의 나무들이 숲을 이루면서 조화롭게 어울려 있는 수목원~아름다운 꽃과 향기들~ 산책하면서 건강해지는 숲길을 걷고 있노라면 젊어지는 느낌과 행복감이 오르는 곳~한번 와보세요~공짜에요~,2015년 10월 • 가족,2016년 3월 12일 작성,한국어
1946,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",역사를 느끼며 산책하기 좋은 곳,3.0,"대구의 고분군으로 유명한데, 봄에 가면 유채가 많이 피어있어 노란색으로 덮인 고분군이 참 예쁩니다. 입장료도 없고요. 산책하기 좋아요. 그리고 고분군에서 바라보는 노을이 아름다워요. 대신 여름에 가면 그늘이 별로 없어서 조금 힘듭니다.",2015년 4월 • 친구,2015년 10월 30일 작성,한국어
1947,대구수목원,대구 달서구 화암로 342,4.5,"['45', '45', '8', '2', '1']",그냥 공원,2.0,"대구사람이라 이 장소에 견학으로 자주와서 그런지 그냥 그런 공원이라고 느껴져요
겨울은 비추에요...
1~2시간이면 다 둘러볼수있어요
입장료 없고 주차장있어요",2015년 3월 • 친구,2016년 2월 27일 작성,한국어
1948,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",불로동의 불나방~,4.0,불로동은 막걸리도 유명하지만 이곳도 유명합니다 ㅎ 꼭 한번 가 보셔서 대구만의 특색과 문화를 만끽 해 보셔요~,2015년 5월 • 비지니스,2015년 8월 17일 작성,한국어
1949,엑스코,제공되지 않음,4.0,"['13', '18', '10', '3', '0']",ツーリストインフォメーションで日本語の観光案内図が入手できます,3.0,EXCOの前にあるホテルに宿泊しました。夜の７時３０分に中に入ってみると、２階の食堂はまだ営業していました。１階のツーリストインフォメーションにスタッフはいませんでしたが、カウンターに観光案内の地図が置いてあり、日本語の大邱市内の観光案内図、東城路の案内図を入手することができました。,2019년 5월 • 개인,2019년 5월 18일 작성,일본어
1950,대구 불로동 고분군,제공되지 않음,4.0,"['13', '13', '8', '0', '0']",고분고분하이 만만하이 요 공원가이소~,4.0,"동구주민들이라면 한번 즈음은 방문하실듯...아침에 조깅, 저녁에 산보로 아주 적합한 공기좋은 힐링공원!",2015년 3월 • 비지니스,2015년 8월 17일 작성,한국어
1951,힐크레스트,대구 가창면 가창로 1003,4.0,"['21', '27', '5', '3', '2']",대단히 도전적인 끈 코스,5.0,"나는 가족과 다른 가족 (1 ~ 11 세 어린이)과 함께 거기를 여행했다. 모두를위한 무엇인가가 있었다. 그리고 우리에게는 그런 멋있는 시간이 있었다, 우리는 6 시간 머물렀다! 에코 어드벤처 로프 코스는 어른들에게 훌륭했습니다. 변화시킬 수있는 유일한 방법은 연령대별로 코스를 설정하는 대신 높이로 할 것입니다. 우리가 국제적으로 보았을 때, 우리는 아이들에게 국제 시대를 보냈지 만, 나는 그들이 한국 시대로 가고 있다고 생각합니다. 우리 아이들은 키가 크고 더 어려운 코스를 다룰 수있었습니다.
귀여워하고있는 동물원은 어린이를위한 큰 재미이었다. 그리고 단지 작은만을 놀아 라. 그러면 매달리기 다리는 훌륭한 재미도이었다. 우리에게는 정말 좋은 시간이있었습니다.",2019년 4월 • 가족,,영어
1952,엑스코,제공되지 않음,4.0,"['13', '18', '10', '3', '0']",ほどよい広さ,3.0,音響は別にして、施設内はコンビニあり、コーヒーショップありと困ることなかったです。２階にはフードコートあり、周囲にも食事する場所はあるため便利。地下鉄駅から遠いということだけが難点。,2017년 2월,2017년 3월 2일 작성,일본어
1953,엑스코,제공되지 않음,4.0,"['13', '18', '10', '3', '0']",展示会,3.0,展示会で行きました。2階に食堂がありますが、働いているひつが少ないせいか、遅いですね。1階には、セブンイレブンとコーヒーショップがあります。コーヒーショップのコーヒーは、いまひとつでした。,2014년 9월 • 비지니스,2014년 9월 28일 작성,일본어
1954,힐크레스트,대구 가창면 가창로 1003,4.0,"['21', '27', '5', '3', '2']",최악입니다!,1.0,시간 낭비하지 마세요. . . 돈을 노력. 모든 것이 문을 닫습니다. 할 일이 없다. 완전히 변합니다. . . 왜 말 그대로 때 티켓 판매 모르겠습니다. . . 아무것도 할 수 있습니다. 웹사이트는. . . 녹차 나가서 자야했다구 일부 죽은 덤불. . . 허브 가든이 정원이 있는 사용하는 Ivergorwn 난장판이죠. 그냥 마세요,2018년 8월 • 커플,,영어
1955,힐크레스트,대구 가창면 가창로 1003,4.0,"['21', '27', '5', '3', '2']",어드벤처 파크,5.0,"허브 힐즈도 ""힐 크레스트 (Hill Crest)""라는 멋진 공원으로 알려져 있으며, 우편 번호 트랙을 추적했습니다. 그들은 성인용 또는 17 세 이상 동안 아이들과 킹콩을위한 2 단계 고릴라를 가지고 있습니다. 당신은 대구의 버스 터미널 413 번 버스를 타면 대구에 있으면 교통량에 따라 약 45 분이 걸리며 지퍼 라인을 포함한 나무에서 매달려있는 모든 것이 약간의 적합성을 필요로하지만 실제로해야 할 일은 24 가지가 넘습니다 드라이버 ""Hill Crest""",2017년 5월,,영어
1956,힐크레스트,대구 가창면 가창로 1003,4.0,"['21', '27', '5', '3', '2']",Poorly maintained area,1.0,"After reading visit Korea and blogs, my friends and i decided to make our journey to Herb Hillz for their king kong course and other activities there.

Getting there by public transport is a pretty long journey and the stop could be easily missed as we had to walk a slope up to the entrance of herb hillz.

First impression of the place was pretty cool as the walkway in was well maintained.

Ticket reception staff is able to communicate with basic English, however we couldn't exactly understand her description of the cost for king kong course. Hence we decided to take a look inside the park before deciding on the king kong course.

The first stop we made in the park was a place known as ""Zoo Zoo Land"" which claims to be a mini zoo.
However, the place was so poorly maintained and the animals weren't well fed.
The cages was rusty and filthy. At the point of time, there isn't any staff around and if we wanted to feed the animals we will have to deposit 1000won in a box for a pathetic small cup of dried shredded carrot.
To make things worst, the animal well-being wasn't being taken care of.
The guinea pigs were found to be injured with open wounds and wounds that were dried up, which is an obvious sign that it was being taken care of.
As we made our round to feed the hungry animals, we found even more shocking stuff.
A bird was found dead as it was stuck between the enclosure glass and fence, if herb hill staff was present, such things would not had happened.

After visiting zoo zoo land, we visited the rest of the park that wasn't fantastic at all. As the entire place wasn't well kept. Even their traditional game exhibit has missing items.

Majority of the stores weren't open as well.

As mentioned by another fellow tripadvisor member on ""wasted journey"" is true that the park didnt had clear signage nor staff. And the place was in a mess.

As such, we hope that the well being of the animals could be improved even durin off-peak season. If not, its better off for them to be adopted by other farms.",2017년 3월 • 친구,2017년 4월 21일 작성,영어
